Name,Position,PC1,PC2
N. Bandiera,RM,-0.31457346610539916,-3.078814330024614
A. Figueroa,LCB,-0.6706707479025973,1.4223088485809499
J. Sternberg,LB,1.047075516082009,0.8278097258074559
M. Blázquez,LCB,-0.8382326118752684,2.4273859867940764
K. Grant,LS,0.11680824393083535,-2.2052933775602366
A. Al Zain,RCM,0.8861959556061996,-0.972740430511367
Hwang Il Soo,ST,1.0844378717663763,-1.4085727710181042
T. Fountas,ST,0.5625767307756234,-1.6716829121735466
N. Quaschner,LM,0.5830831669279917,-1.406512938343917
G. Sepúlveda,CDM,-0.4533118445832647,2.398971806645213
R. Aponzá,CAM,-0.12722850655281742,-1.879777527868058
Lei Tenglong,LCB,-0.7776998389896319,2.095113333177422
S. Lo Faso,CF,-0.3201064209448706,-2.1087349485465308
João Reis,LB,0.5852542168457834,0.6846171159522753
G. Nijholt,LCM,0.8845049462189691,0.5884017224295467
S. Conneely,CDM,0.9412474997980225,1.118248630130666
K. Conboy,LB,0.7393404191159507,0.8795630096016926
C. Nelson,RCB,1.0683173966906825,1.4693319597497467
S. Brown,GK,-4.73247158211872,-0.18854385129884008
Kwak Hae Seong,RB,1.1956379578526408,0.5273515431504205
M. Caranta,GK,-4.640302919903398,0.25396353644557784
D. Bassi,GK,-4.7570351503838415,0.27793968617968484
J. Kempin,GK,-3.970974053141727,-0.3342801588721611
Álvaro Traver,LM,-0.1711525077528937,-1.597582555044111
F. Brustad,ST,1.0137708611855563,-1.0752645826339848
E. O'Connell,CB,0.013773841457945978,1.387770048252633
S. Floranus,RB,1.5821959063992102,0.26997618644212157
Dani Suárez,RCB,0.1553628949646423,1.4318284425570114
S. Olsson,RCM,0.5506132360287743,0.6510328858840829
O. Verdon,RCB,-0.7070149524065554,2.4717914646750803
T. Brown,CB,0.05462291227724188,2.1250867743965913
S. Ibeagha,CB,0.09528617323106403,1.4318624218424583
G. Modica,CB,-0.5032733863782447,1.9463113747494907
A. Pavlovi?,ST,0.14808389917893353,-1.120645359695005
M. Sylla,ST,-0.150436547761734,-2.494527433657672
K. Guédé,ST,0.9654452490573594,1.1756126335644834
A. Østbø,GK,-5.7579609451782305,1.0058066802277212
J. Mills,LB,1.0657221474206144,0.7099743817088452
W. Marinus,LM,0.5806683171879277,-1.68099722301182
S. Al Jaman,LM,0.04852430831064988,-2.4309780524173736
I. Koneh,LW,-0.10904562196107985,-3.1181737445856994
H. Piedra,GK,-4.22512784074494,0.1374421083854421
A. Leautey,LM,0.04714147071428443,-2.7948041818425424
T. Børven,ST,-0.3489566872062772,-1.492152570427513
L. Nielsen,CB,-0.5664232761093706,1.9287556742455427
Bruno Andrade,LM,0.6642134504181729,-1.5991072836659574
V. Jacob,CAM,0.2027392879564465,-1.424296205348337
R. Lacazette,CDM,1.3925701946006357,0.7906012274254216
T. Nishino,CB,-0.5711575214276573,1.9709234841535215
D. Sosa,LB,1.56334605324873,0.6181975539260167
D. Kyereh,ST,0.024526602723171812,-2.7919930016742605
I. Ouédraogo,ST,0.19471694017251626,-2.1187508974004183
A. Smith-Brown,LB,1.1212827625696116,0.5716743781384157
D. Atanga,RM,0.45842004323124197,-1.893551948093478
R. Ogawa,LB,0.989714227739433,0.8983064510346225
Olabe,CM,0.2840447565880618,-1.0099933820439893
A. Skov Olsen,RW,0.4473376947183277,-1.785841285571198
W. Golla,LCB,-0.04216934016329869,1.8581867571707262
A. Çeviker,RDM,0.7297019438514082,1.0140811486332493
Chumi,CB,0.031905333902562456,1.3119250187536395
M. Ahlschwede,CB,0.28515745658731567,1.4711118609248917
R. Dadashov,RS,-0.41174582147439226,-1.056595961150003
D. Rodríguez,CM,0.7813957348056709,-0.726350789826348
A. Gerrard,LCB,-1.0776293212569015,2.42086398783734
O. Franco,ST,-0.7360022951162258,-0.9436634719807003
G. Liddle,RCB,0.15844991904076672,1.7609312688490304
C. Paredes,CM,1.2212113141887604,0.3097694560537807
M. Ogasawara,CDM,-0.6313917185727965,1.1233348414471818
L. O'Nien,CM,1.7258087082053641,0.36550206399218793
Einar Galilea,CB,-0.8908088139818328,1.7253282825443463
F. Tingager,CB,-0.5324534461727819,2.4226638415788226
R. Reid,ST,0.7788362604262673,-0.9363884879614675
V. Supriaga,ST,-0.20693740301331293,-2.57299291297233
C. Starfelt,RCB,-0.4469157652113354,1.9127041927800594
R. Boukari,RW,-0.6810022060887363,-1.6604088893515911
E. Vandenabeele,RCB,-0.15035523854405788,1.5441777597180952
D. Fox,CDM,0.3067551411657395,0.7772359929604366
D. Boldor,CB,-1.0587943868110525,2.2012095285626745
S. Narazaki,GK,-3.743479063077057,-0.09101577150450921
N. Brock-Madsen,ST,0.5304555232118903,-0.6006932216248376
K. Boto,LB,0.7340357639702861,1.2635975639497168
J. Bothroyd,ST,-0.9882080082769938,-0.795771905825199
J. S?owik,GK,-5.533145546283506,0.026186313706222594
L. Norris,ST,-0.30335921632940643,-1.3253927501161797
D. Schmidt,RB,0.6927999141249825,1.4707166456757959
A. Longhi,LB,0.8855646110552534,0.8249569415333002
D. Dziwniel,LB,0.9771541704316205,0.7459922545510768
G. Fechner,CDM,0.4631187308592033,1.2232999341028667
T. Diagouraga,CM,1.369953093987658,1.1264470503627042
Yoon Bit Garam,LCM,1.440815188571544,0.0769601224409393
J. Maja,ST,-0.2328059453659166,-2.3530892924680376
O. Cissé,CDM,0.9362750264816518,2.1302406807840306
A. Butler,LCB,-0.878129515685206,2.281386147253344
O. Marciano,GK,-4.509251951850661,0.4634464192456097
H. Kadish,LB,0.63191862281823,1.1931436256903845
J. Allen,RCM,1.710349837974713,0.2980506766898439
G. Melkadze,LM,0.809485144255912,-0.46705812877896286
K. Hashimoto,LDM,1.5050749327670665,0.3312698532074634
Hu Rentian,RW,0.9134706889071602,-0.7394398089253282
C. Pickel,LDM,1.129831749568196,0.6967891814666477
S. Chukwueze,RS,0.015169333723218806,-2.962147841661089
D. Andrew,LB,0.6264243566442762,0.8849503157262815
A. Kofler,GK,-4.374714582824262,0.24993698985943438
T. Walker,RS,0.4835399922405233,-1.7457647845529654
N. Venema,ST,-0.6499334317800012,-2.2021458913889824
R. Sufyani,RM,0.7531969992093024,-0.9991432619166757
J. Borring,LM,0.5193190681759541,-0.7064694082578408
N. Nyauza,RB,1.278890195604672,0.5052192825877148
Marcelo Vildeia,ST,0.505885324219439,-2.2415939289991056
V. Janelt,CM,0.7913317778531861,1.150919150063824
L. Nieuwpoort,CB,0.48344431304152063,1.350401245958022
Hu Jinghang,ST,-0.3471809810966381,-1.582072062647663
Aguado,LCM,-0.07544330203005874,-1.2856750718711618
A. Raineau,LB,0.8194139084149663,1.0410854084299657
S. Mölders,ST,-0.7818938631684281,0.13485324977954655
C. Mackail-Smith,RS,0.6796091533199533,-0.3851123912700659
A. Power,LCM,0.5996804983730327,0.9138083703491183
A. Sabbione,RCM,1.2856815106021255,1.3206262888500837
D. Tadi?,ST,0.5705403885476835,-1.1317692138811373
G. Karlen,ST,-0.29689565633715265,-1.0161858935063979
K. Jackson,ST,0.08952586321334578,-2.312874771179972
G. Zakuani,LCB,-0.47595978067785233,1.8054612821331082
J. Mezú,CAM,0.33317576635013385,-0.9902786207237525
A. Verschueren,RCM,0.624701899180638,1.1533743483004888
K. Miyahara,RB,1.08860949736152,1.2693404356789935
Nito Carbelho,ST,0.24478182102445667,-1.28514256459844
N. Manzambi,ST,-0.11077181157798688,-1.9499071869569318
A. Ferdinand,LCB,-0.16200995425960235,1.6282237443373633
B. Pringle,LM,0.7022734691747025,-0.5146437780066949
D. Boysen,RM,0.45647794157712873,-1.5580648525538696
G. Kusunga,RCB,0.3947448621024161,1.766270241507683
A. Tshibola,CM,1.3740824348435097,0.6754803542370671
C. Jopia,LB,1.504432852120193,0.6392749079080988
Francisco Júnior,CM,1.146575932195834,0.07486608378943982
M. Fox,LB,0.6028390582870987,1.2030226260595802
A. Hanche-Olsen,CB,0.28301425743665903,1.307792689029985
J. Welsh,CDM,-0.10323679294952079,2.0418138683255456
U. Garcia,LB,1.063256735140448,1.1126376039647399
Gao Zhunyi,RCB,0.5309772136537598,1.3305389332257802
M. Hildebrandt,GK,-4.866150730320763,0.45618551776613503
J. O'Shea,RCM,0.11102400642129492,-1.266779060015999
J. Thomassen,ST,-0.3087580582977382,-1.7787095844205272
B. Shea,LM,1.2974666751938477,0.16414624526957525
J. Gleeson,GK,-4.776924704742275,0.04903534762494229
M. Akça,CB,0.07650846746123195,1.2621265923837623
S. Romero,ST,0.20660696766653794,-2.182186106857718
D. Giannoulis,LB,0.8041550181560481,-0.016071755073309105
D. Mirfin,CB,-1.5990362436926286,3.012661662519612
C. Martinez,RM,0.7639553354510632,-0.8888493151283223
M. Nichols,CAM,0.9340107602896068,-0.24139768009398402
A. Borysiuk,CDM,0.8751962336895193,0.8628517691350874
B. Cargill,LCB,0.05771157820925617,1.5824013192354023
R. Shindo,RCB,-0.45528105138997177,2.132169426031434
Y. Adli,CM,0.6062494284023853,0.02533034226853253
G. Gigliotti,LCB,0.7696078662721063,1.1495665258863197
M. Benning,LWB,1.2390319698236825,0.47188106472382657
F. Ananou,RB,0.4705734286258944,1.2039026902214922
M. Scavone,LCM,1.257273964432679,-0.22153960525914962
U. Antuna,RM,0.339837890327492,-2.3627274552076982
G. Carpani,CM,1.313631393203378,0.1703742070338392
Bae Seul Gi,CB,-2.094335761442273,2.5972422144307274
P. Nymann,RM,1.1052349212950257,0.3239799080882747
R. Ramírez,GK,-4.457053253143056,-0.18161815987707935
M. de Fockert,GK,-4.64566932169835,-0.3131064998092299
Wang Gang,RB,1.5658813630184079,0.8456035448856326
J. Ngoy,RM,0.7396864660516231,-1.8888325399159518
S. Madden,RB,1.2340760799090928,0.9252269268663382
Carlos Nieto,CB,0.9188671649722968,0.8319199703790632
Oh Jae Suk,RB,-0.012860190574410235,1.7179313584991882
P. Sontheimer,CM,1.084669816839796,-0.19486000830574754
S. Karamoko,RB,0.7163820622676591,0.7910822795026395
H. El Mokeddem,RW,0.29134088041075384,-1.6117876426818616
J. Espericueta,CM,0.2668790493654113,-0.4144457425206128
Ka Sol Heon,CB,0.24355397709373564,2.0987932509580696
F. Götze,CB,-0.20716099210395525,1.595167925370896
C. Ekuban,ST,0.625997581004639,-1.4412948768859144
A. Tahar,CDM,0.8965230676805384,0.4218699456430696
C. Irwin,GK,-4.115423447801177,0.5476654223726221
M. Hairston,RB,1.5926730024000557,-0.38145686011599367
J. Jones,RM,0.22372120728895242,-2.7606318720248537
S. Barry,RB,1.1508722192890486,0.30886468268070544
A. Koita,LW,-0.18930446825186523,-2.3113332881749105
D. Worrall,RM,0.8447907356856311,-0.745163818226491
J. Guillermo,CDM,0.18670250677776234,1.4396379784385287
H. Guy,CM,1.2621115647356007,0.37844904757404896
A. Brunst,GK,-4.510656731620967,0.15130250166941817
J. Dacosta,RB,1.035283014890256,0.8597404229151386
R. Moriwaki,CB,-0.1593972856087667,1.3840345088003778
J. Brown,LB,1.3488323761047185,0.039586889845719314
M. Dyrestam,RB,0.9028557461147667,1.452451653491266
Jeong Hyuk,LCM,0.6723980621139889,0.5520928811659975
S. Grether,RB,0.7187600198207881,0.7221519594010309
J. Ness,LCM,0.8038473479289843,0.9793932782350997
H. Dahmani,LM,1.2535254523627135,-1.0220478213499633
T. Hopper,ST,-0.1316264054989363,-1.4362216604737
F. Knudsen,LCB,-0.5922250746280185,2.227509774197151
J. Pohl,ST,0.6325579984957084,-1.2717433475950721
I. Paro,RCB,0.04152933501350529,1.679957052444575
C. Munder,LW,0.5703009751788314,-2.1599626388991986
J. Cano,RB,0.5655730813354795,1.111502026328197
E. Iyoha,ST,0.35064809427355637,-2.406400019671304
N. Adams,RWB,0.9155175423599025,-0.12428333551861469
J. Godínez,ST,-0.2348210981424169,-1.3940902415122793
C. Mandouki,RCM,1.162713779602298,0.7358918074281119
M. Atwa,RCB,-0.27069489602452584,2.2872263127657666
J. Washausen,RDM,0.3899823773237914,1.8320429045332762
Shim Dong Woon,RCM,1.6693337918067581,-0.596855527786252
P. Jaquez,CB,-0.2798060829525979,1.5881927719443272
Everton,ST,-0.34020412098375935,-1.1056431785207452
L. James,RDM,0.6100459141913755,0.7106017840840348
H. Matthys,LCB,0.38148692648482163,1.0810149194773246
N. Ishihara,ST,-0.33921855629213415,-1.5463843925371605
A. Sabiri,LM,0.29612593415597677,-1.3639292246068027
Y. Thuram,GK,-4.527792761930679,1.0705130888570535
J. Willis,RCB,0.025838760191251826,1.5940021325240126
L. Ghiringhelli,RB,0.6705251074848225,0.49471341151413967
F. Kath,LM,0.7101152151571164,-1.095931344543038
D. Ball,RDM,0.629386202542041,1.124608393383268
D. Volkmer,CB,-0.8301538448597546,1.9985389906028936
B. Augustyn,LCB,-0.5131247447275337,1.8590223712960519
Ángel Galván,GK,-4.269582847046519,0.19233534423530885
F. Jamnig,RM,0.46733754346816037,-1.4884944295003097
J. Reinhardt,RDM,1.1378971894728456,0.6408455474231464
Liu Dianzuo,GK,-4.1879418406870865,0.4880944375961832
F. Reese,ST,0.11730625991538253,-1.21804237691478
K. Matsubara,LB,1.3019449385251025,0.38030855453357343
R. Janssen,LB,0.5579419525102401,1.2371882519335755
J. Ayala,GK,-5.6267752542511085,-0.1534950027911304
M. Lundemo,CM,1.1964479069013625,0.6012800209820777
A. Ciranni,RB,0.8173065263539584,-0.36885382846567655
B. Konaté,CDM,0.738633918070649,0.6792411184636478
A. Crognale,CB,-0.1315024085564005,1.457688735815415
Kwak Kwang Sun,CB,0.21730081384858832,1.1687213662783758
F. Boyer,LB,-0.1517682825922394,1.9919666599902106
Noblejas,LB,0.7204140037900681,1.433776384112459
Q. Westberg,GK,-4.6671877348132575,0.25700154884705345
S. Daham,RCM,1.302750939338864,-0.0813672650156575
M. Fellah,RM,0.527395661474371,-0.6839546544510767
T. Miyayoshi,ST,-0.3695355880651083,-2.013463195253972
J. Bellegarde,CDM,1.136754157404817,0.3793885153893408
O. Ba,LCB,-0.5619326595355648,2.303863057981777
M. Fetsch,RS,0.04296629525518416,-0.17125194228877128
H. Ekstein,RM,0.15593574055966314,-2.2197740299102358
C. Bayala,RM,0.30980873225564726,-1.5400484732460664
T. Cancellotti,RM,1.2600553567383503,0.6912666255229617
Kweon Han Jin,RCB,-0.09212409988845485,1.4387865217381066
E. Upson,CM,1.3927882984472069,0.24011211208329483
A. Cook,RS,-0.00022010708468196775,-1.1571217855941822
L. Miracoli,ST,-0.5539031640032136,-0.601469372483903
L. Jäger,CDM,0.469818550653631,1.4368118405877015
Park Yi-Young,RB,0.6232874869294409,0.8852803275685012
S. Payne,RS,0.2879821500690398,-1.3615077987364226
S. Arai,GK,-4.899267215420502,0.2681231977945596
L. Tipton,LB,1.1695860335521515,0.725193622668561
C. Doidge,ST,-0.01293932365466689,-1.2116188913521284
A. Ndom,CDM,0.7659825082996883,1.3706312081573244
N. Medvedev,GK,-5.648298899402527,0.12732351960524319
K. Murata,RM,0.701401404837676,-0.936777938431673
D. Gazdag,CM,0.481920231858588,-0.940670486158165
João Moutinho,LB,0.16783634016889792,1.4920554844078207
A. Annan,RCM,0.7653149554672025,0.737865922231621
S. Wagstaff,RM,1.196621542133867,-0.16218761526409836
A. Fukumori,LCB,1.2194019414913888,1.1317606961017312
Ryu Seung Woo,CAM,0.6939789723299924,-1.7297827712080867
D. Baumann,RS,-0.42256324262601985,-1.2563145674072531
O. Rodríguez,LB,1.1049701457280043,0.28348366421653065
Pedrinho,RB,0.3428355497993903,1.1772752326843845
J. Ebobisse,ST,0.5822702919219438,-1.925636227848649
J. Toivio,CB,0.23239772867614858,1.385021809177101
M. Bruccini,CM,1.395280986884991,0.477252761864903
César Ortiz,RCB,-1.0172477736598184,2.886283498822931
K. Veendorp,RCB,0.6469228916646752,0.9750311269331714
J. Amoah,CM,0.9036154607240147,0.2334446252712949
P. González,CM,1.3796733210322287,0.6810897133451119
R. Amin,CM,0.4584580140887435,1.1687724588824975
H. Otani,RDM,-0.21546275155676295,1.4866306137343246
S. Kikuchi,RW,1.8868309643504526,0.3364338572767189
L. González,RW,0.15324014162935123,-1.3069948937910358
M. Burch,LB,0.8055340020404802,0.6048315033421068
Y. Amankwah,RCB,-1.4923913860721483,3.0217113049687745
T. Mickel,GK,-4.427267529267111,-0.12256484983567605
Kim Dong Woo,LCB,-0.03819727742437501,1.8692656964270584
S. Calvano,CM,0.5520134474169364,-0.0651313624129926
J. Bree,RB,0.6627767772524954,0.8333269426386473
V. Damascan,ST,-0.5653039068699198,-2.5161923222286844
B. Körk,GK,-4.570388508086069,-0.3568959673588088
S. Takahashi,RB,0.29300664162802426,1.3505556282674736
A. Vallci,LWB,0.5893113517290722,1.533632359224306
L. Giovini,GK,-4.411820400608297,0.2132113471876187
E. Flores,LB,1.1646372994238114,1.128317183411817
G. Honeyman,LDM,1.473457916325538,-0.47716319052322476
A. Cairns,GK,-5.629056204344661,-0.816846044112758
Kim Nam Chun,CB,-1.0046563069334906,3.023891628936712
L. Solignac,RW,1.462251449882604,0.06407997921195364
Kim Yong Hwan,LB,1.5734991826681526,0.1853609008435153
N. Kuipers,RCB,-0.7679096830740846,2.806037300845784
A. Hopmark,RCB,0.02218601038752784,2.046374124313915
Y. Barnawi,RB,0.9597281615926043,1.206750342839909
K. Moleko,RB,1.2814770655802032,-0.04862273990116942
J. Kauko,LCM,1.4828404328674194,1.5484469721677256
O. Sidibé,RCB,0.46332200998901757,1.5219527529968053
J. Dacres-Cogley,RB,0.9662549581314916,0.14809837873532117
D. Bates,RCB,-1.002293297921003,2.1281237273814497
M. Budzi?ski,CDM,0.8647107331328093,0.6835598333592032
N. Lavanchy,RB,1.1752947964727334,-0.6213726084594953
F. Rodríguez,LB,0.6806416539846111,0.5958126703794544
D. Doekhi,CB,0.8031125340735539,1.1956204849100431
S. Fujita,RM,1.376463349079167,-0.6727141498912633
B. Mason,LB,1.0030355202873384,0.1535362431599346
Jorge Cuenca,CB,-0.28447741486668343,1.5870376978758338
I. Ramírez,CDM,0.5018340333303657,0.9984219512326848
R. König,RS,-1.7055979789118925,0.6449382595682265
S. Clark,GK,-4.82519001549783,-0.010488122321109846
Adri Castellano,LB,0.6166727433624458,0.7188209030460743
M. Guezoui,ST,-0.8050551416992198,-1.9510277038317707
K. Morris,RM,1.260399233254878,-0.37212457319284004
S. Lundholm,RM,0.4241556361498965,-1.027009782870594
G. Perea,CB,0.38029719940196616,1.8935775400267467
K. Ogawa,RM,0.921583154595214,-0.6158336752266241
C. Benavídez,CDM,0.7120677717983612,0.9781846591862076
M. Erb,CB,0.40281662712657174,1.0715619279357425
J. Rodríguez,LCM,1.208225204596282,-0.7867181292048372
B. Youssouf,RB,0.47918177829697167,0.7166797299657326
Grego Sierra,CM,1.0281141375241167,1.024491159710552
J. Sabbatini,RCM,0.8379868265329373,0.25011649915876405
N. Briasco,ST,-0.41682152337246137,-2.3547685731255745
F. Hansch,RM,0.1158771475575366,-3.3055062880994504
M. Ingram,GK,-5.588265619549738,-0.23134851470321363
A. Ibsen Rømer,LCM,1.4209909980323008,1.248520420957164
L. Filippini,LB,0.2786420832124943,1.3502532150660556
D. Dankerlui,RB,0.873294763904247,0.9002366381333863
Markel Areitio,GK,-5.049411132192756,-0.3746504834187365
J. Chapman,CM,1.0357001056907338,0.07973590447084256
E. Ampadu,LDM,0.21940386976751192,1.442350109840631
H. Kane,RCM,0.7737148091326118,-0.8081924942041744
L. Fiordilino,CM,1.1388832936722868,-0.11997735365389847
B. Verboom,LB,0.7083709348091527,0.5122412742734607
D. Gape,LCM,1.3761312522875113,0.6821533244058305
E. Miller,RB,0.8055342366503857,0.6812145113384015
Y. Maruhashi,LB,1.362374453816507,-0.07162098165424212
Yang Zhi,GK,-4.585532459561677,-0.1351425717659456
P. Larsen,CM,1.2261471647472546,0.8108695701833569
L. Verna,LDM,1.0130989111719764,0.5238030445293429
F. Silva,CDM,-0.028715735285085073,1.8590058564911056
B. Close,CM,1.282302705667644,0.44600677257677673
Pité,LB,0.7277073214374546,1.1939745996964493
Q. Amarikwa,ST,-0.07513581501180744,-1.7924873267727897
Marquitos,CM,0.7494364294059618,-0.6022689809857471
B. Tsonev,CAM,0.0878354581632862,-1.2197322143761993
C. Long,ST,0.08848112633990879,-1.7002853333096257
K. Bak?rc?o?lu,CM,-0.24809528752441457,-0.09140934843298741
F. Mendy,RCB,-0.7398932265027766,1.5586906868346693
K. Haraldseid,RB,0.9701121797641692,0.4520926046170919
J. Blomberg,LCM,1.3449069332942916,-0.1432431932086506
Y. Mena,ST,0.3855174527185973,-1.945237117498392
W. Eskelinen,GK,-4.1234979400182885,0.19903117661867434
Fan Yunlong,LM,1.305086543005701,0.1829741639043187
M. Honsak,LM,1.3965201609785542,-0.07727610927702258
D. Bouzanis,GK,-3.21089211872927,0.02981935009003721
B. Maubleu,GK,-4.265141724886824,-0.05197103118685112
T. Rühle,LS,0.5356893958922944,-1.7944904119769283
K. Shelton,ST,0.7052709929636571,-1.0398532585150202
Diego Parras,RB,0.4111819452994271,0.9779275272368922
L. Di Matteo,LB,1.1035087571086246,0.6058862229905873
J. Dalé,ST,-0.553868907617084,-1.8958029688685283
M. Hernandez,LB,1.1137119299590632,0.4007488128473356
C. Mancilla,RCB,0.35273716044870423,1.4974593738190092
F. Viáfara,RB,1.0544262600990155,-0.7567445203437282
H. Chapman,LW,0.21710974036346564,-1.6274446288564177
M. Antonucci,LW,-0.18248183242705326,-2.333980561523058
L. Neagle,LM,0.9665918544158408,-0.4337931995612631
B. Kamau,RW,0.4972864622753695,-2.348680279040502
L. Putaro,RW,0.6174210481608674,-0.8962222215191032
C. Giousis,CAM,-0.02108550995037034,-2.1032379663254868
E. Birniçan,GK,-4.711691702255506,0.017070722794355096
I. Akda?,RDM,0.2780385169101513,0.33507826692593606
J. Clark,RM,0.8079830220889397,-0.8683976902741654
S. Mrowca,CDM,1.2378377958870082,1.168835642574663
U. Nayir,ST,-0.338526074532769,-1.9298959729593739
J. Caenepeel,RM,0.24475967903211582,-1.9389642568937784
Iván Márquez,CB,0.0441104720148072,1.6504267758254982
N. Besler,CB,0.5302692979028273,1.1379528033845328
N. Loyola,LB,1.127368992360894,-0.47005282574961266
F. Rogic,LW,1.5725114847086352,0.3380372360032853
P. Hoffmann,RM,0.8669078245163228,-1.444600987181786
E. Córdoba,RB,0.7903342202982279,0.6831295872226338
Zhao Yuhao,CDM,0.4965597031905141,1.5560547822175699
Álvaro,GK,-4.663382792709872,-0.16535120152738264
D. Szoboszlai,CAM,0.04274262295096781,-2.0245200562226637
Q. Maceiras,RB,1.718164372840411,-0.004740376554413046
T. Augello,LB,0.391080551871809,0.4711579750998844
A. Kampetsis,ST,-0.5844950001656884,-2.0102332649816135
T. Schrammel,LM,1.260247236898154,0.48638914588765086
D. Poleon,ST,0.3762078382203825,-1.8486812460957542
T. Kemp,LB,0.72321812288639,0.8992665668395561
D. Diagné,CDM,0.7563077242497523,0.6438036411273351
J. Thorniley,CB,0.040520650660658554,1.509105158580294
H. Weydandt,ST,-0.26207777608914506,-0.6162351631389695
F. Sporkslede,RWB,1.0273221411266205,0.8107339354324034
A. Díaz,ST,0.008808311643301373,-1.9806219862761754
I. Zotko,CB,0.24832423337763587,1.3701236915615893
J. Mendes,ST,0.20508005907699856,-0.7260392704839299
C. Trueman,GK,-4.01860513255782,-0.47144584555387786
F. Azemi,ST,0.6356134105789656,-0.6410131413018395
Fernando,GK,-4.37146082007303,-0.053255135017060244
A. O'Neill,RM,1.6914559527386757,-0.33851996977513776
Javi Jiménez,CB,-1.0069286063768288,1.424475888648005
M. Dube,RWB,0.33211576210467825,0.8639183384161637
J. Mejías,RCB,-0.7812126442879641,1.48069057387594
C. Ohene,RCM,1.3675592501789364,0.6170249182780294
K. Risgård,CM,0.6693892563415181,-0.03064776538452681
F. Forte,RS,-0.8189385430471365,-1.5660864869988984
Han Seok Jong,CM,0.9508577024852815,1.2141201436128959
N. Avellaneda,GK,-4.567130560436813,-0.17361661429296757
Park Dae Han,LB,0.45195883538721754,0.7167607712567172
A. Erceg,LS,0.05185608365948478,-2.0715389030716063
M. Vázquez,CAM,-0.38984338450463324,-1.9134631083239406
L. Justiniano,LCM,0.21366337712870798,1.0068739521099463
A. Wildig,LDM,0.7470923104823843,-0.8377755686586638
O. Abdulaziz,CDM,1.1709981395513094,1.4104776184149492
F. Kent,RCB,0.7362156400628704,1.2521176321209004
M. Pink,ST,0.04088709193397357,-1.006888505011967
F. Morais,LCM,1.0457057564257706,-0.18975982369529615
S. Yesil,ST,0.06209868460374927,-2.5157699230139747
M. Bürki,LB,0.10715455252382969,1.9014722799603216
L. Mosquera,LB,1.109715403737599,0.4599604119427866
J. Horsfield,CDM,1.3335628347533113,0.8481825802373208
K. Edwards,LM,0.43018155242039047,-1.6227689694505703
O. Hawkins,ST,0.46313514685598506,0.43211364057988993
H. Opdal,GK,-4.721548618410988,0.24910978097785408
T. Albutat,CDM,1.0562841263580542,1.0597262489290447
H. Cid,CM,1.0999271005486668,0.9706299490748784
T. Edwards,RB,0.8239002476269808,0.7215118312689002
B. Arce,LM,0.24992043552645796,-1.5593979070804147
Sui Donglu,CB,-0.36345933809507913,1.3863475209523763
A. Palacios,RM,1.2181433908213095,-0.022863032799515865
E. Käck,LWB,1.1492822299211076,0.27185871830749764
V. Sierro,RCM,0.8059666036558476,0.25831211952268424
A. Rodman,RM,0.11475490692246568,-1.5975639021149082
E. Zenga,CM,0.7554893882009622,0.4617187048378854
R. Ruiz,RB,1.3081408298096295,0.5739835554969368
C. McHugh,CDM,0.9906902547126157,1.4588376067295086
Ferrán Giner,LM,0.971634680592438,-0.36665967406161043
F. Ponce,CAM,0.6428863573667596,-0.8726216240088636
A. Chicksen,LB,1.1175893063383624,0.22438250744671182
N. Miatke,LM,1.077895633247385,0.06667304407108361
G. Rólantsson Sørensen,LW,1.911197536174173,-0.01798119990144168
A. Damen,GK,-4.48939509920543,0.12347917446711972
A. Arroyo,ST,-0.7682141442386035,-1.4805786824820548
I. Voca,RDM,0.6066122335871155,0.8893167302680093
Fran Manzanara,CDM,0.9171523776375688,0.10421859601989712
S. Lawson,CDM,1.275064210747918,0.6077663092298468
A. Gerbo,RM,1.1199362755203728,0.0828964113784902
A. N'Diaye,LM,0.662672098417117,-2.425356233487294
R. McCrorie,CDM,1.1200249548469898,1.3610869722952126
M. O'Connor,RCM,1.2006617012720673,0.8919306111282002
L. Prosser,LCB,-1.0153170936643967,1.8543031300752457
J. Clauss,RB,0.6154994595689448,0.512754402048622
G. Cummins,ST,0.823578278051717,-0.508815288139478
F. Olijve,CM,1.02786887954123,0.050784042480434756
Maicon,RM,1.511647059719101,0.02380814606904177
C. Mosca,RCM,1.0752440553464861,0.4183020668408687
G. Castrovilli,RW,-0.43469210194221625,-1.6326307000289793
G. Nepomuceno,LM,0.5309274249876531,-2.039569270714946
S. Dembele,LM,0.03291172643916707,-2.1247287390817284
M. McKay,CDM,1.3149773253457246,0.313108329113724
S. Ringstad,LB,1.2555427220305846,0.5517052596391614
C. Evina,LB,1.5887062573579098,0.8155172673892797
L. Wing,CM,0.807461358334578,-0.17570821383984286
D. Henry,CB,-0.6656438084049501,1.5906004962705624
M. Jakoliš,LW,-0.7052542037359542,-2.334520483156167
G. Di Noia,CM,1.7808525512897628,0.3488990780407209
N. Ansell,CB,-0.5567049242235089,2.783507448415533
G. Wüthrich,CB,-0.4942859831191226,2.5167730647599025
M. Osei Kwadwo,RM,-0.014178345827587166,-2.2240445488526612
Nathan,CB,0.610890951603419,1.1166072031497705
K. Tokstad,RM,1.4486589746681633,-0.06260617104066488
V. Agardius,LCB,0.6609712689385985,1.3104770080420796
A. Sandona,LCB,0.5437506699148418,1.3736777252976275
