Id,player_rating,Usage
M00574_P00632,6.9,Public
M00574_P00635,0.0,Private
M00574_P00644,5.3,Public
M00574_P00645,0.0,Public
M00574_P00650,0.0,Public
M00575_P00678,5.3,Private
M00575_P00679,0.0,Private
M00575_P00680,0.0,Private
M00575_P00681,5.4,Private
M00575_P00683,6.3,Public
M00575_P00694,7.5,Private
M00575_P00991,6.3,Private
M00575_P00993,6.3,Private
M00575_P00997,5.0,Public
M00575_P01000,0.0,Private
M00575_P01010,6.0,Private
M00576_P00782,0.0,Private
M00576_P00786,0.0,Private
M00576_P00788,6.9,Public
M00576_P00797,7.2,Private
M00576_P00803,5.9,Public
M00576_P00991,0.0,Private
M00576_P00993,4.4,Private
M00576_P00997,5.3,Public
M00576_P01000,0.0,Private
M00576_P01010,0.0,Private
M00577_P00079,7.6,Public
M00577_P00082,0.0,Private
M00577_P00087,6.5,Public
M00577_P00097,6.5,Private
M00577_P00102,5.8,Private
M00577_P01201,0.0,Private
M00577_P01209,6.3,Private
M00577_P01210,6.6,Private
M00577_P01211,7.6,Private
M00577_P01214,6.5,Public
M00578_P00266,0.0,Private
M00578_P00271,0.0,Private
M00578_P00278,7.9,Public
M00578_P00286,7.0,Private
M00578_P00888,6.1,Private
M00578_P00889,0.0,Private
M00578_P00893,7.0,Public
M00578_P00894,0.0,Public
M00578_P00895,6.3,Public
M00578_P00901,6.7,Private
M00578_P00909,0.0,Public
M00579_P00241,5.3,Private
M00579_P00244,5.1,Public
M00579_P00245,6.0,Private
M00579_P00248,5.4,Private
M00579_P00255,7.4,Private
M00579_P00260,7.8,Public
M00579_P01146,6.9,Private
M00579_P01157,5.8,Public
M00579_P01166,6.2,Private
M00579_P01169,0.0,Private
M00580_P00940,6.5,Public
M00580_P00948,0.0,Private
M00580_P00950,5.7,Private
M00580_P00951,6.6,Public
M00580_P00959,0.0,Private
M00580_P00962,0.0,Public
M00580_P01177,0.0,Private
M00580_P01182,6.6,Private
M00580_P01184,0.0,Public
M00580_P01193,5.5,Private
M00580_P01196,6.3,Private
M00581_P00032,6.8,Private
M00581_P00044,7.1,Private
M00581_P00045,6.1,Private
M00581_P00050,5.9,Private
M00581_P00052,6.9,Private
M00581_P00761,0.0,Private
M00581_P00772,5.9,Private
M00582_P00241,0.0,Private
M00582_P00244,6.5,Private
M00582_P00245,6.8,Private
M00582_P00248,5.4,Private
M00582_P00255,0.0,Private
M00582_P00260,6.9,Private
M00582_P00705,0.0,Private
M00582_P00707,6.2,Private
M00582_P00716,6.7,Public
M00582_P00718,0.0,Private
M00582_P00724,6.0,Private
M00582_P00728,0.0,Private
M00583_P00678,6.8,Public
M00583_P00679,0.0,Public
M00583_P00680,0.0,Private
M00583_P00681,5.9,Private
M00583_P00683,6.4,Public
M00583_P00694,6.2,Private
M00583_P00863,0.0,Private
M00583_P00880,0.0,Public
M00583_P00882,7.6,Private
M00584_P01201,5.3,Private
M00584_P01209,5.0,Private
M00584_P01210,0.0,Private
M00584_P01211,6.5,Private
M00584_P01214,6.5,Private
M00584_P01223,0.0,Private
M00584_P01234,6.7,Public
M00584_P01236,0.0,Public
M00584_P01241,5.6,Private
M00584_P01242,5.7,Private
M00585_P00345,0.0,Public
M00585_P00347,7.3,Private
M00585_P00351,5.9,Public
M00585_P00353,4.4,Private
M00585_P00359,0.0,Private
M00585_P00362,5.7,Private
M00585_P00863,6.2,Private
M00585_P00880,6.6,Public
M00585_P00882,7.0,Private
M00586_P00782,0.0,Public
M00586_P00786,6.1,Private
M00586_P00788,0.0,Public
M00586_P00797,0.0,Private
M00586_P00803,0.0,Private
M00586_P01099,7.3,Private
M00586_P01107,5.0,Private
M00586_P01108,7.5,Private
M00586_P01109,7.2,Public
M00586_P01114,7.2,Public
M00586_P01118,5.8,Private
M00587_P00287,6.1,Public
M00587_P00290,0.0,Public
M00587_P00291,5.9,Private
M00587_P00295,0.0,Private
M00587_P00297,0.0,Private
M00587_P00298,0.0,Private
M00587_P00299,0.0,Private
M00587_P00304,6.0,Public
M00587_P00307,6.3,Private
M00587_P00309,6.7,Private
M00587_P00310,6.4,Private
M00587_P00529,0.0,Public
M00587_P00535,5.8,Private
M00587_P00536,6.0,Public
M00587_P00542,5.9,Public
M00587_P00543,0.0,Public
M00588_P00574,0.0,Private
M00588_P00579,6.6,Private
M00588_P00582,0.0,Private
M00588_P00584,0.0,Private
M00588_P00586,0.0,Private
M00588_P00590,6.9,Public
M00588_P00888,0.0,Public
M00588_P00889,6.0,Private
M00588_P00893,6.1,Private
M00588_P00894,0.0,Private
M00588_P00895,0.0,Public
M00588_P00901,7.5,Public
M00588_P00909,0.0,Public
M00589_P00782,0.0,Private
M00589_P00786,6.0,Private
M00589_P00788,6.4,Private
M00589_P00797,7.0,Private
M00589_P00803,4.8,Private
M00589_P01020,6.7,Private
M00589_P01034,5.8,Public
M00589_P01037,5.9,Private
M00589_P01038,0.0,Private
M00590_P00443,0.0,Public
M00590_P00448,7.5,Private
M00590_P00452,0.0,Private
M00590_P00462,5.8,Private
M00590_P00463,6.3,Private
M00590_P00465,6.8,Private
M00590_P00468,6.4,Private
M00590_P00940,0.0,Public
M00590_P00948,0.0,Public
M00590_P00950,6.2,Public
M00590_P00951,5.3,Public
M00590_P00959,6.5,Private
M00590_P00962,7.3,Private
M00591_P00478,6.3,Public
M00591_P00479,0.0,Private
M00591_P00486,5.6,Public
M00591_P00491,5.9,Private
M00591_P00515,6.2,Public
M00592_P01146,7.5,Private
M00592_P01157,5.8,Public
M00592_P01166,6.7,Private
M00592_P01169,5.4,Private
M00592_P01201,6.8,Private
M00592_P01209,5.0,Public
M00592_P01210,0.0,Public
M00592_P01211,0.0,Public
M00592_P01214,5.6,Private
M00593_P00574,5.7,Public
M00593_P00579,4.9,Private
M00593_P00582,0.0,Private
M00593_P00584,0.0,Private
M00593_P00586,5.1,Private
M00593_P00590,0.0,Public
M00593_P00782,0.0,Public
M00593_P00786,5.0,Private
M00593_P00788,5.7,Private
M00593_P00797,0.0,Public
M00593_P00803,6.0,Public
M00594_P00185,5.4,Private
M00594_P00193,6.0,Public
M00594_P00197,5.7,Private
M00594_P00199,5.5,Private
M00594_P00200,6.8,Public
M00594_P00478,0.0,Public
M00594_P00479,6.1,Public
M00594_P00486,5.5,Private
M00594_P00491,0.0,Private
M00595_P00574,0.0,Private
M00595_P00579,0.0,Private
M00595_P00582,6.3,Private
M00595_P00584,6.0,Public
M00595_P00586,5.2,Public
M00595_P00590,0.0,Private
M00595_P00655,0.0,Public
M00595_P00662,7.1,Public
M00595_P00666,5.3,Private
M00595_P00668,0.0,Private
M00595_P00669,6.7,Private
M00595_P00673,5.7,Private
M00595_P00674,5.2,Public
M00596_P00055,6.6,Private
M00596_P00057,6.3,Public
M00596_P00059,6.0,Private
M00596_P00064,0.0,Private
M00596_P00066,7.3,Public
M00596_P00071,6.7,Private
M00596_P00077,7.1,Public
M00596_P00478,0.0,Private
M00596_P00479,0.0,Private
M00596_P00486,0.0,Private
M00596_P00491,0.0,Private
M00597_P00574,0.0,Public
M00597_P00579,6.0,Private
M00597_P00582,0.0,Private
M00597_P00584,5.6,Public
M00597_P00586,5.9,Private
M00597_P00590,6.7,Private
M00597_P00761,0.0,Public
M00597_P00772,0.0,Private
M00598_P00782,0.0,Public
M00598_P00786,0.0,Private
M00598_P00788,7.7,Public
M00598_P00797,0.0,Private
M00598_P00803,5.9,Private
M00598_P01223,6.0,Private
M00598_P01234,0.0,Private
M00598_P01236,6.0,Private
M00598_P01241,6.9,Private
M00598_P01242,0.0,Public
M00599_P00443,0.0,Private
M00599_P00448,5.0,Private
M00599_P00452,6.4,Private
M00599_P00462,0.0,Private
M00599_P00463,6.4,Private
M00599_P00465,0.0,Private
M00599_P00468,5.8,Private
M00599_P00888,6.6,Public
M00599_P00889,5.1,Private
M00599_P00893,5.9,Private
M00599_P00894,5.7,Private
M00599_P00895,6.8,Private
M00599_P00901,0.0,Public
M00599_P00909,8.3,Private
M00600_P00157,0.0,Private
M00600_P00159,0.0,Public
M00600_P00164,5.6,Private
M00600_P00169,0.0,Public
M00600_P00171,6.3,Private
M00600_P00175,6.6,Public
M00600_P00209,4.4,Private
M00600_P00210,0.0,Private
M00600_P00211,0.0,Private
M00600_P00219,6.0,Private
M00600_P00221,7.0,Private
M00600_P00222,0.0,Public
M00600_P00232,5.8,Public
M00600_P00234,7.5,Private
M00601_P00079,0.0,Public
M00601_P00082,6.0,Private
M00601_P00087,0.0,Private
M00601_P00097,0.0,Private
M00601_P00102,5.7,Private
M00601_P00391,0.0,Public
M00601_P00399,6.4,Private
M00601_P00410,7.1,Private
M00601_P00416,6.8,Private
M00602_P00368,5.9,Private
M00602_P00372,0.0,Public
M00602_P00378,6.2,Private
M00602_P00382,0.0,Private
M00602_P00383,5.4,Private
M00602_P01041,6.8,Public
M00602_P01042,0.0,Private
M00602_P01048,6.0,Private
M00602_P01049,0.0,Public
M00602_P01051,6.3,Private
M00602_P01055,0.0,Private
M00602_P01063,5.4,Private
M00602_P01064,0.0,Private
M00603_P00549,5.8,Public
M00603_P00552,5.8,Private
M00603_P00554,0.0,Private
M00603_P00561,8.5,Private
M00603_P00562,5.5,Private
M00603_P00568,0.0,Private
M00603_P00678,0.0,Public
M00603_P00679,6.5,Private
M00603_P00680,4.6,Private
M00603_P00681,6.2,Private
M00603_P00683,0.0,Private
M00603_P00694,0.0,Private
M00604_P00157,5.2,Private
M00604_P00159,0.0,Public
M00604_P00164,6.5,Private
M00604_P00169,6.1,Private
M00604_P00171,5.8,Private
M00604_P00175,6.1,Private
M00604_P01146,0.0,Private
M00604_P01157,5.7,Private
M00604_P01166,6.9,Private
M00604_P01169,0.0,Private
M00605_P00011,0.0,Private
M00605_P00024,5.9,Private
M00605_P00940,0.0,Private
M00605_P00948,7.1,Private
M00605_P00950,7.3,Private
M00605_P00951,7.0,Private
M00605_P00959,0.0,Private
M00605_P00962,7.7,Public
M00606_P00782,5.7,Public
M00606_P00786,0.0,Private
M00606_P00788,6.7,Private
M00606_P00797,6.5,Private
M00606_P00803,5.9,Private
M00606_P01070,5.7,Public
M00606_P01074,5.6,Private
M00606_P01082,0.0,Private
M00607_P00478,5.9,Private
M00607_P00479,0.0,Private
M00607_P00486,6.4,Public
M00607_P00491,0.0,Public
M00607_P00549,0.0,Private
M00607_P00552,6.2,Private
M00607_P00554,6.5,Private
M00607_P00561,7.0,Public
M00607_P00562,0.0,Public
M00607_P00568,0.0,Private
M00608_P00136,0.0,Private
M00608_P00141,7.2,Private
M00608_P00148,5.8,Public
M00608_P00156,0.0,Private
M00608_P01099,6.9,Public
M00608_P01107,6.1,Public
M00608_P01108,0.0,Private
M00608_P01109,6.8,Public
M00608_P01114,5.9,Public
M00608_P01118,7.1,Private
M00609_P00888,5.7,Private
M00609_P00889,0.0,Private
M00609_P00893,5.8,Private
M00609_P00894,0.0,Public
M00609_P00895,7.0,Public
M00609_P00901,0.0,Private
M00609_P00909,7.1,Private
M00609_P01223,0.0,Private
M00609_P01234,7.2,Public
M00609_P01236,6.0,Private
M00609_P01241,6.6,Public
M00609_P01242,5.9,Private
M00610_P00287,0.0,Private
M00610_P00290,6.3,Private
M00610_P00291,0.0,Private
M00610_P00295,8.1,Private
M00610_P00297,6.4,Private
M00610_P00298,0.0,Private
M00610_P00299,5.8,Public
M00610_P00304,6.9,Private
M00610_P00307,6.4,Public
M00610_P00309,5.4,Private
M00610_P00310,0.0,Private
M00610_P00678,6.0,Private
M00610_P00679,0.0,Private
M00610_P00680,7.4,Public
M00610_P00681,0.0,Private
M00610_P00683,0.0,Private
M00610_P00694,0.0,Private
M00611_P00287,0.0,Private
M00611_P00290,5.4,Private
M00611_P00291,5.8,Private
M00611_P00295,0.0,Public
M00611_P00297,0.0,Public
M00611_P00298,0.0,Private
M00611_P00299,0.0,Private
M00611_P00304,5.3,Private
M00611_P00307,7.5,Private
M00611_P00309,6.4,Private
M00611_P00310,5.6,Private
M00611_P00807,0.0,Public
M00611_P00812,7.5,Public
M00611_P00819,5.5,Private
M00611_P00826,0.0,Private
M00611_P00827,6.5,Private
M00612_P00011,0.0,Private
M00612_P00024,6.1,Public
M00612_P00055,0.0,Private
M00612_P00057,6.5,Public
M00612_P00059,7.0,Private
M00612_P00064,5.5,Private
M00612_P00066,7.5,Private
M00612_P00071,0.0,Private
M00612_P00077,6.9,Public
M00613_P00478,0.0,Private
M00613_P00479,0.0,Private
M00613_P00486,5.8,Private
M00613_P00491,6.0,Private
M00613_P00549,0.0,Private
M00613_P00552,0.0,Private
M00613_P00554,0.0,Public
M00613_P00561,7.2,Private
M00613_P00562,0.0,Public
M00613_P00568,7.3,Private
M00614_P00209,0.0,Private
M00614_P00210,0.0,Private
M00614_P00211,6.6,Private
M00614_P00219,6.3,Private
M00614_P00221,0.0,Public
M00614_P00222,6.1,Private
M00614_P00232,0.0,Private
M00614_P00234,7.1,Private
M00614_P00863,5.4,Public
M00614_P00880,6.5,Private
M00614_P00882,0.0,Private
M00615_P00185,0.0,Private
M00615_P00193,5.9,Private
M00615_P00197,0.0,Private
M00615_P00199,5.7,Private
M00615_P00200,7.1,Private
M00615_P00313,0.0,Public
M00615_P00324,0.0,Public
M00615_P00329,5.6,Private
M00615_P00333,6.5,Public
M00615_P00334,6.4,Private
M00616_P00761,6.0,Private
M00616_P00772,6.1,Public
M00616_P01201,0.0,Private
M00616_P01209,0.0,Private
M00616_P01210,6.0,Private
M00616_P01211,6.7,Private
M00616_P01214,0.0,Private
M00617_P00287,0.0,Private
M00617_P00290,5.3,Private
M00617_P00291,0.0,Private
M00617_P00295,7.0,Public
M00617_P00297,5.5,Public
M00617_P00298,7.0,Private
M00617_P00299,0.0,Public
M00617_P00304,5.3,Public
M00617_P00307,0.0,Private
M00617_P00309,6.9,Public
M00617_P00310,0.0,Private
M00617_P01177,0.0,Private
M00617_P01182,6.0,Private
M00617_P01184,0.0,Private
M00617_P01193,0.0,Public
M00617_P01196,6.2,Private
M00618_P00478,6.8,Private
M00618_P00479,6.7,Private
M00618_P00486,0.0,Private
M00618_P00491,5.3,Private
M00618_P00965,6.0,Private
M00618_P00966,0.0,Public
M00618_P00975,6.9,Private
M00618_P00978,0.0,Private
M00618_P00980,0.0,Public
M00618_P00986,7.7,Private
M00619_P00287,0.0,Public
M00619_P00290,6.7,Private
M00619_P00291,0.0,Private
M00619_P00295,0.0,Public
M00619_P00297,0.0,Private
M00619_P00298,7.2,Public
M00619_P00299,0.0,Private
M00619_P00304,0.0,Public
M00619_P00307,5.8,Private
M00619_P00309,6.3,Private
M00619_P00310,0.0,Private
M00619_P01041,0.0,Private
M00619_P01042,0.0,Private
M00619_P01048,0.0,Private
M00619_P01049,0.0,Private
M00619_P01051,0.0,Private
M00619_P01055,6.1,Private
M00619_P01063,0.0,Public
M00619_P01064,6.1,Private
M00620_P00705,5.4,Public
M00620_P00707,6.0,Private
M00620_P00716,6.2,Private
M00620_P00718,0.0,Private
M00620_P00724,5.7,Public
M00620_P00728,0.0,Public
M00620_P00863,0.0,Private
M00620_P00880,0.0,Private
M00620_P00882,0.0,Private
M00621_P00655,5.8,Private
M00621_P00662,0.0,Private
M00621_P00666,6.1,Private
M00621_P00668,0.0,Public
M00621_P00669,6.2,Private
M00621_P00673,5.0,Public
M00621_P00674,0.0,Private
M00621_P01120,5.9,Public
M00622_P00209,0.0,Private
M00622_P00210,7.1,Public
M00622_P00211,0.0,Public
M00622_P00219,5.9,Private
M00622_P00221,5.4,Public
M00622_P00222,0.0,Public
M00622_P00232,6.2,Private
M00622_P00234,0.0,Public
M00622_P00807,0.0,Public
M00622_P00812,0.0,Private
M00622_P00819,5.5,Private
M00622_P00826,6.2,Private
M00622_P00827,7.9,Private
M00623_P00011,0.0,Private
M00623_P00024,6.5,Public
M00623_P00443,0.0,Private
M00623_P00448,5.2,Private
M00623_P00452,0.0,Private
M00623_P00462,0.0,Private
M00623_P00463,6.5,Public
M00623_P00465,6.0,Private
M00623_P00468,0.0,Private
M00624_P00443,5.4,Private
M00624_P00448,0.0,Public
M00624_P00452,0.0,Public
M00624_P00462,6.3,Public
M00624_P00463,5.8,Private
M00624_P00465,0.0,Public
M00624_P00468,6.0,Public
M00624_P00732,0.0,Private
M00624_P00738,6.7,Public
M00624_P00742,5.7,Private
M00624_P00744,7.4,Private
M00624_P00747,0.0,Private
M00624_P00753,0.0,Private
M00625_P00965,0.0,Private
M00625_P00966,0.0,Private
M00625_P00975,6.2,Public
M00625_P00978,0.0,Public
M00625_P00980,0.0,Public
M00625_P00986,6.8,Private
M00625_P01223,0.0,Private
M00625_P01234,7.1,Private
M00625_P01236,5.1,Private
M00625_P01241,0.0,Public
M00625_P01242,5.2,Private
M00626_P00423,6.8,Private
M00626_P00424,5.7,Public
M00626_P00425,7.0,Private
M00626_P00426,0.0,Public
M00626_P00431,6.7,Private
M00626_P00436,6.3,Private
M00626_P00440,0.0,Public
M00626_P01099,7.2,Private
M00626_P01107,0.0,Private
M00626_P01108,7.1,Private
M00626_P01109,6.6,Private
M00626_P01114,6.4,Public
M00626_P01118,0.0,Private
M00627_P00079,7.5,Private
M00627_P00082,6.2,Private
M00627_P00087,7.0,Public
M00627_P00097,6.1,Private
M00627_P00102,0.0,Private
M00627_P01120,6.0,Public
M00628_P00266,0.0,Private
M00628_P00271,6.9,Public
M00628_P00278,7.7,Private
M00628_P00286,6.7,Public
M00628_P00515,0.0,Private
M00629_P00185,6.1,Private
M00629_P00193,6.4,Private
M00629_P00197,7.0,Private
M00629_P00199,0.0,Private
M00629_P00200,0.0,Private
M00629_P01146,0.0,Public
M00629_P01157,0.0,Public
M00629_P01166,5.3,Private
M00629_P01169,5.6,Public
M00630_P00611,0.0,Private
M00630_P00618,5.7,Private
M00630_P00619,6.3,Public
M00630_P00622,5.3,Private
M00630_P01041,6.0,Private
M00630_P01042,0.0,Private
M00630_P01048,6.0,Private
M00630_P01049,0.0,Private
M00630_P01051,7.0,Public
M00630_P01055,6.7,Private
M00630_P01063,6.4,Private
M00630_P01064,0.0,Private
M00631_P00209,0.0,Public
M00631_P00210,8.3,Public
M00631_P00211,0.0,Private
M00631_P00219,0.0,Private
M00631_P00221,5.9,Private
M00631_P00222,7.2,Private
M00631_P00232,0.0,Private
M00631_P00234,7.4,Private
M00631_P00807,0.0,Public
M00631_P00812,6.8,Public
M00631_P00819,0.0,Public
M00631_P00826,0.0,Private
M00631_P00827,5.7,Private
M00632_P00991,7.6,Private
M00632_P00993,5.6,Private
M00632_P00997,5.7,Private
M00632_P01000,0.0,Private
M00632_P01010,6.2,Private
M00632_P01223,0.0,Public
M00632_P01234,0.0,Public
M00632_P01236,5.6,Private
M00632_P01241,5.7,Private
M00632_P01242,0.0,Private
M00633_P00922,6.0,Private
M00633_P00927,0.0,Private
M00633_P00931,6.0,Public
M00633_P00935,7.5,Public
M00633_P01146,0.0,Public
M00633_P01157,0.0,Private
M00633_P01166,0.0,Public
M00633_P01169,0.0,Private
M00634_P00391,0.0,Private
M00634_P00399,7.1,Private
M00634_P00410,0.0,Public
M00634_P00416,7.9,Private
M00634_P01146,6.8,Private
M00634_P01157,6.7,Private
M00634_P01166,5.2,Private
M00634_P01169,0.0,Public
M00635_P00732,0.0,Private
M00635_P00738,0.0,Private
M00635_P00742,5.4,Private
M00635_P00744,6.2,Private
M00635_P00747,6.3,Private
M00635_P00753,5.9,Public
M00635_P00863,5.6,Private
M00635_P00880,0.0,Private
M00635_P00882,0.0,Private
M00636_P00108,0.0,Private
M00636_P00110,6.8,Private
M00636_P00114,6.6,Private
M00636_P00124,5.1,Public
M00636_P00129,6.1,Private
M00636_P00965,0.0,Private
M00636_P00966,0.0,Private
M00636_P00975,6.5,Private
M00636_P00978,5.6,Private
M00636_P00980,7.3,Public
M00636_P00986,0.0,Private
M00637_P00835,6.5,Private
M00637_P00840,5.8,Private
M00637_P00844,5.9,Private
M00637_P00847,0.0,Private
M00637_P00848,5.9,Public
M00637_P00856,6.9,Private
M00637_P00922,6.3,Private
M00637_P00927,0.0,Public
M00637_P00931,0.0,Public
M00637_P00935,6.9,Private
M00638_P00266,6.1,Public
M00638_P00271,6.6,Private
M00638_P00278,6.6,Public
M00638_P00286,6.4,Public
M00638_P00549,0.0,Private
M00638_P00552,6.0,Private
M00638_P00554,0.0,Private
M00638_P00561,7.4,Private
M00638_P00562,0.0,Private
M00638_P00568,6.9,Private
M00639_P00185,0.0,Private
M00639_P00193,0.0,Private
M00639_P00197,6.2,Public
M00639_P00199,6.2,Public
M00639_P00200,0.0,Private
M00639_P01146,0.0,Private
M00639_P01157,5.5,Public
M00639_P01166,0.0,Public
M00639_P01169,6.5,Public
M00640_P00136,6.8,Private
M00640_P00141,7.7,Private
M00640_P00148,0.0,Public
M00640_P00156,6.3,Private
M00640_P00863,6.4,Private
M00640_P00880,0.0,Private
M00640_P00882,6.7,Public
M00641_P00209,5.8,Private
M00641_P00210,0.0,Private
M00641_P00211,0.0,Private
M00641_P00219,0.0,Public
M00641_P00221,5.9,Private
M00641_P00222,5.2,Private
M00641_P00232,0.0,Private
M00641_P00234,8.3,Public
M00641_P00761,0.0,Private
M00641_P00772,5.2,Public
M00642_P00761,6.2,Private
M00642_P00772,5.8,Private
M00642_P00965,6.9,Private
M00642_P00966,0.0,Private
M00642_P00975,0.0,Private
M00642_P00978,5.8,Private
M00642_P00980,0.0,Private
M00642_P00986,8.2,Public
M00643_P00515,0.0,Private
M00643_P01120,0.0,Private
M00644_P00423,5.8,Private
M00644_P00424,6.3,Private
M00644_P00425,6.4,Private
M00644_P00426,0.0,Private
M00644_P00431,0.0,Private
M00644_P00436,0.0,Private
M00644_P00440,5.6,Private
M00644_P00655,5.1,Private
M00644_P00662,6.3,Public
M00644_P00666,5.9,Public
M00644_P00668,5.2,Private
M00644_P00669,0.0,Private
M00644_P00673,7.5,Private
M00644_P00674,0.0,Private
M00645_P00108,0.0,Public
M00645_P00110,6.1,Private
M00645_P00114,7.1,Public
M00645_P00124,0.0,Public
M00645_P00129,0.0,Private
M00645_P00965,6.2,Public
M00645_P00966,0.0,Private
M00645_P00975,7.0,Private
M00645_P00978,7.2,Private
M00645_P00980,0.0,Public
M00645_P00986,6.9,Private
M00646_P00574,0.0,Public
M00646_P00579,0.0,Private
M00646_P00582,0.0,Private
M00646_P00584,0.0,Private
M00646_P00586,5.4,Public
M00646_P00590,7.5,Private
M00646_P01177,0.0,Private
M00646_P01182,0.0,Public
M00646_P01184,6.2,Private
M00646_P01193,5.9,Private
M00646_P01196,0.0,Public
M00647_P00108,0.0,Public
M00647_P00110,0.0,Private
M00647_P00114,0.0,Public
M00647_P00124,6.0,Public
M00647_P00129,6.5,Private
M00647_P00807,0.0,Private
M00647_P00812,0.0,Private
M00647_P00819,0.0,Private
M00647_P00826,5.9,Private
M00647_P00827,6.2,Public
M00648_P00287,5.5,Private
M00648_P00290,5.8,Private
M00648_P00291,6.4,Public
M00648_P00295,0.0,Private
M00648_P00297,0.0,Private
M00648_P00298,0.0,Public
M00648_P00299,0.0,Public
M00648_P00304,6.7,Private
M00648_P00307,6.6,Private
M00648_P00309,7.8,Private
M00648_P00310,6.6,Private
M00648_P00678,0.0,Public
M00648_P00679,7.6,Public
M00648_P00680,5.6,Public
M00648_P00681,4.9,Public
M00648_P00683,5.6,Public
M00648_P00694,5.6,Private
M00649_P01070,6.2,Private
M00649_P01074,6.6,Private
M00649_P01082,6.6,Public
M00649_P01223,5.6,Private
M00649_P01234,6.3,Private
M00649_P01236,5.9,Public
M00649_P01241,6.5,Private
M00649_P01242,6.6,Private
M00650_P00611,0.0,Public
M00650_P00618,6.8,Private
M00650_P00619,0.0,Public
M00650_P00622,0.0,Private
M00650_P00655,0.0,Private
M00650_P00662,0.0,Private
M00650_P00666,6.5,Public
M00650_P00668,5.8,Private
M00650_P00669,6.9,Private
M00650_P00673,6.8,Private
M00650_P00674,5.1,Private
M00651_P00136,7.5,Private
M00651_P00141,0.0,Private
M00651_P00148,0.0,Private
M00651_P00156,0.0,Private
M00651_P00625,0.0,Private
M00651_P00630,0.0,Private
M00651_P00632,7.1,Private
M00651_P00635,7.1,Private
M00651_P00644,6.2,Private
M00651_P00645,6.5,Private
M00651_P00650,0.0,Private
M00652_P00574,0.0,Public
M00652_P00579,6.0,Private
M00652_P00582,6.7,Private
M00652_P00584,0.0,Public
M00652_P00586,5.7,Private
M00652_P00590,0.0,Public
M00652_P01070,0.0,Public
M00652_P01074,5.2,Public
M00652_P01082,0.0,Private
M00653_P00655,6.2,Private
M00653_P00662,6.5,Private
M00653_P00666,0.0,Private
M00653_P00668,6.4,Private
M00653_P00669,0.0,Private
M00653_P00673,5.8,Private
M00653_P00674,6.1,Private
M00653_P00888,5.9,Public
M00653_P00889,6.2,Public
M00653_P00893,6.4,Private
M00653_P00894,0.0,Private
M00653_P00895,0.0,Public
M00653_P00901,0.0,Public
M00653_P00909,0.0,Private
M00654_P00368,0.0,Private
M00654_P00372,7.0,Private
M00654_P00378,7.0,Private
M00654_P00382,6.2,Private
M00654_P00383,6.0,Private
M00654_P01201,0.0,Private
M00654_P01209,5.4,Public
M00654_P01210,6.8,Private
M00654_P01211,7.0,Public
M00654_P01214,6.5,Public
M00655_P00515,0.0,Private
M00655_P00782,0.0,Private
M00655_P00786,0.0,Private
M00655_P00788,0.0,Public
M00655_P00797,0.0,Private
M00655_P00803,5.7,Private
M00656_P00625,5.3,Private
M00656_P00630,0.0,Public
M00656_P00632,5.7,Private
M00656_P00635,6.5,Private
M00656_P00644,6.4,Public
M00656_P00645,6.8,Private
M00656_P00650,7.4,Private
M00656_P00888,6.9,Public
M00656_P00889,5.8,Public
M00656_P00893,6.1,Public
M00656_P00894,6.6,Private
M00656_P00895,0.0,Public
M00656_P00901,6.4,Private
M00656_P00909,0.0,Private
M00657_P00574,0.0,Private
M00657_P00579,6.3,Public
M00657_P00582,5.3,Public
M00657_P00584,0.0,Private
M00657_P00586,5.8,Private
M00657_P00590,0.0,Private
M00657_P00761,0.0,Public
M00657_P00772,6.1,Private
M00658_P00313,0.0,Private
M00658_P00324,0.0,Public
M00658_P00329,5.6,Private
M00658_P00333,0.0,Private
M00658_P00334,5.6,Public
M00658_P01223,5.2,Private
M00658_P01234,0.0,Private
M00658_P01236,5.9,Public
M00658_P01241,6.9,Private
M00658_P01242,6.1,Private
M00659_P00055,0.0,Private
M00659_P00057,0.0,Public
M00659_P00059,5.7,Private
M00659_P00064,0.0,Private
M00659_P00066,0.0,Private
M00659_P00071,6.7,Public
M00659_P00077,5.7,Private
M00659_P01120,0.0,Private
M00660_P00345,0.0,Private
M00660_P00347,0.0,Private
M00660_P00351,7.2,Public
M00660_P00353,4.5,Public
M00660_P00359,6.7,Private
M00660_P00362,6.4,Public
M00660_P00391,0.0,Private
M00660_P00399,0.0,Public
M00660_P00410,5.3,Private
M00660_P00416,5.5,Private
M00661_P00055,0.0,Private
M00661_P00057,4.0,Private
M00661_P00059,0.0,Public
M00661_P00064,0.0,Private
M00661_P00066,0.0,Public
M00661_P00071,6.3,Private
M00661_P00077,6.4,Private
M00661_P00991,8.1,Private
M00661_P00993,0.0,Private
M00661_P00997,6.2,Private
M00661_P01000,0.0,Private
M00661_P01010,6.7,Private
M00662_P00055,5.9,Private
M00662_P00057,6.5,Public
M00662_P00059,0.0,Private
M00662_P00064,5.5,Private
M00662_P00066,0.0,Public
M00662_P00071,6.2,Public
M00662_P00077,7.0,Public
M00662_P00391,0.0,Private
M00662_P00399,5.4,Public
M00662_P00410,6.6,Public
M00662_P00416,0.0,Public
M00663_P00368,5.3,Private
M00663_P00372,0.0,Private
M00663_P00378,6.0,Private
M00663_P00382,0.0,Private
M00663_P00383,0.0,Private
M00663_P00922,5.7,Public
